Name,ID,Has Block,Mod,Class
EnderIO:bucketFire_water,5369,false,EnderIO,crazypants.enderio.fluid.ItemBucketEio
EnderIO:bucketLiquid_sunshine,5370,false,EnderIO,crazypants.enderio.fluid.ItemBucketEio
EnderIO:bucketCloud_seed,5371,false,EnderIO,crazypants.enderio.fluid.ItemBucketEio
EnderIO:bucketCloud_seed_concentrated,5372,false,EnderIO,crazypants.enderio.fluid.ItemBucketEio
EnderIO:itemYetaWrench,5373,false,EnderIO,crazypants.enderio.item.ItemYetaWrench$$EnhancerByCGLIB$$aebc9c
EnderIO:itemEnderface,5374,false,EnderIO,crazypants.enderio.enderface.ItemEnderface
EnderIO:itemTravelStaff,5375,false,EnderIO,crazypants.enderio.teleport.ItemTravelStaff
EnderIO:itemConduitProbe,5376,false,EnderIO,crazypants.enderio.item.ItemConduitProbe
EnderIO:itemXpTransfer,5377,false,EnderIO,crazypants.enderio.machine.obelisk.xp.ItemXpTransfer
EnderIO:itemSoulVessel,5378,false,EnderIO,crazypants.enderio.item.ItemSoulVessel
EnderIO:itemEnderFood,5379,false,EnderIO,crazypants.enderio.item.ItemEnderFood
EnderIO:itemGliderWing,5380,false,EnderIO,crazypants.enderio.item.darksteel.ItemGliderWing
EnderIO:item.darkSteel_helmet,5381,false,EnderIO,crazypants.enderio.item.darksteel.ItemDarkSteelArmor
EnderIO:item.darkSteel_chestplate,5382,false,EnderIO,crazypants.enderio.item.darksteel.ItemDarkSteelArmor
EnderIO:item.darkSteel_leggings,5383,false,EnderIO,crazypants.enderio.item.darksteel.ItemDarkSteelArmor
EnderIO:item.darkSteel_boots,5384,false,EnderIO,crazypants.enderio.item.darksteel.ItemDarkSteelArmor
EnderIO:item.darkSteel_sword,5385,false,EnderIO,crazypants.enderio.item.darksteel.ItemDarkSteelSword
EnderIO:item.darkSteel_pickaxe,5386,false,EnderIO,crazypants.enderio.item.darksteel.ItemDarkSteelPickaxe
EnderIO:item.darkSteel_axe,5387,false,EnderIO,crazypants.enderio.item.darksteel.ItemDarkSteelAxe
EnderIO:item.darkSteel_shears,5388,false,EnderIO,crazypants.enderio.item.darksteel.ItemDarkSteelShears
EnderIO:itemMagnet,5389,false,EnderIO,crazypants.enderio.item.ItemMagnet
ThermalFoundation:lexicon,5390,false,ThermalFoundation,cofh.thermalfoundation.item.ItemLexicon
ThermalFoundation:bucket,5391,false,ThermalFoundation,cofh.core.item.ItemBucket
ThermalFoundation:material,5392,false,ThermalFoundation,cofh.core.item.ItemBase
ThermalFoundation:tool.shearsWood,5393,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.sickleWood,5394,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.shearsStone,5395,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodStone,5396,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleStone,5397,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowStone,5398,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:tool.fishingRodIron,5399,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleIron,5400,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowIron,5401,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:tool.shearsDiamond,5402,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodDiamond,5403,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleDiamond,5404,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowDiamond,5405,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:tool.shearsGold,5406,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodGold,5407,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleGold,5408,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowGold,5409,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:armor.helmetCopper,5410,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.plateCopper,5411,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.legsCopper,5412,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.bootsCopper,5413,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:tool.swordCopper,5414,false,ThermalFoundation,cofh.core.item.tool.ItemSwordAdv
ThermalFoundation:tool.shovelCopper,5415,false,ThermalFoundation,cofh.core.item.tool.ItemShovelAdv
ThermalFoundation:tool.pickaxeCopper,5416,false,ThermalFoundation,cofh.core.item.tool.ItemPickaxeAdv
ThermalFoundation:tool.axeCopper,5417,false,ThermalFoundation,cofh.core.item.tool.ItemAxeAdv
ThermalFoundation:tool.hoeCopper,5418,false,ThermalFoundation,cofh.core.item.tool.ItemHoeAdv
ThermalFoundation:tool.shearsCopper,5419,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodCopper,5420,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleCopper,5421,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowCopper,5422,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:armor.helmetTin,5423,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.plateTin,5424,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.legsTin,5425,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.bootsTin,5426,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:tool.swordTin,5427,false,ThermalFoundation,cofh.core.item.tool.ItemSwordAdv
ThermalFoundation:tool.shovelTin,5428,false,ThermalFoundation,cofh.core.item.tool.ItemShovelAdv
ThermalFoundation:tool.pickaxeTin,5429,false,ThermalFoundation,cofh.core.item.tool.ItemPickaxeAdv
ThermalFoundation:tool.axeTin,5430,false,ThermalFoundation,cofh.core.item.tool.ItemAxeAdv
ThermalFoundation:tool.hoeTin,5431,false,ThermalFoundation,cofh.core.item.tool.ItemHoeAdv
ThermalFoundation:tool.shearsTin,5432,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodTin,5433,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleTin,5434,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowTin,5435,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:armor.helmetSilver,5436,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.plateSilver,5437,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.legsSilver,5438,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.bootsSilver,5439,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:tool.swordSilver,5440,false,ThermalFoundation,cofh.core.item.tool.ItemSwordAdv
ThermalFoundation:tool.shovelSilver,5441,false,ThermalFoundation,cofh.core.item.tool.ItemShovelAdv
ThermalFoundation:tool.pickaxeSilver,5442,false,ThermalFoundation,cofh.core.item.tool.ItemPickaxeAdv
ThermalFoundation:tool.axeSilver,5443,false,ThermalFoundation,cofh.core.item.tool.ItemAxeAdv
ThermalFoundation:tool.hoeSilver,5444,false,ThermalFoundation,cofh.core.item.tool.ItemHoeAdv
ThermalFoundation:tool.shearsSilver,5445,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodSilver,5446,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleSilver,5447,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowSilver,5448,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:armor.helmetLead,5449,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.plateLead,5450,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.legsLead,5451,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.bootsLead,5452,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:tool.swordLead,5453,false,ThermalFoundation,cofh.core.item.tool.ItemSwordAdv
ThermalFoundation:tool.shovelLead,5454,false,ThermalFoundation,cofh.core.item.tool.ItemShovelAdv
ThermalFoundation:tool.pickaxeLead,5455,false,ThermalFoundation,cofh.core.item.tool.ItemPickaxeAdv
ThermalFoundation:tool.axeLead,5456,false,ThermalFoundation,cofh.core.item.tool.ItemAxeAdv
ThermalFoundation:tool.hoeLead,5457,false,ThermalFoundation,cofh.core.item.tool.ItemHoeAdv
ThermalFoundation:tool.shearsLead,5458,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodLead,5459,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleLead,5460,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowLead,5461,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:armor.helmetNickel,5462,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.plateNickel,5463,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.legsNickel,5464,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.bootsNickel,5465,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:tool.swordNickel,5466,false,ThermalFoundation,cofh.core.item.tool.ItemSwordAdv
ThermalFoundation:tool.shovelNickel,5467,false,ThermalFoundation,cofh.core.item.tool.ItemShovelAdv
ThermalFoundation:tool.pickaxeNickel,5468,false,ThermalFoundation,cofh.core.item.tool.ItemPickaxeAdv
ThermalFoundation:tool.axeNickel,5469,false,ThermalFoundation,cofh.core.item.tool.ItemAxeAdv
ThermalFoundation:tool.hoeNickel,5470,false,ThermalFoundation,cofh.core.item.tool.ItemHoeAdv
ThermalFoundation:tool.shearsNickel,5471,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodNickel,5472,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleNickel,5473,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowNickel,5474,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:armor.helmetElectrum,5475,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.plateElectrum,5476,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.legsElectrum,5477,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.bootsElectrum,5478,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:tool.swordElectrum,5479,false,ThermalFoundation,cofh.core.item.tool.ItemSwordAdv
ThermalFoundation:tool.shovelElectrum,5480,false,ThermalFoundation,cofh.core.item.tool.ItemShovelAdv
ThermalFoundation:tool.pickaxeElectrum,5481,false,ThermalFoundation,cofh.core.item.tool.ItemPickaxeAdv
ThermalFoundation:tool.axeElectrum,5482,false,ThermalFoundation,cofh.core.item.tool.ItemAxeAdv
ThermalFoundation:tool.hoeElectrum,5483,false,ThermalFoundation,cofh.core.item.tool.ItemHoeAdv
ThermalFoundation:tool.shearsElectrum,5484,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodElectrum,5485,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleElectrum,5486,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowElectrum,5487,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:armor.helmetInvar,5488,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.plateInvar,5489,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.legsInvar,5490,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.bootsInvar,5491,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:tool.swordInvar,5492,false,ThermalFoundation,cofh.core.item.tool.ItemSwordAdv
ThermalFoundation:tool.shovelInvar,5493,false,ThermalFoundation,cofh.core.item.tool.ItemShovelAdv
ThermalFoundation:tool.pickaxeInvar,5494,false,ThermalFoundation,cofh.core.item.tool.ItemPickaxeAdv
ThermalFoundation:tool.axeInvar,5495,false,ThermalFoundation,cofh.core.item.tool.ItemAxeAdv
ThermalFoundation:tool.hoeInvar,5496,false,ThermalFoundation,cofh.core.item.tool.ItemHoeAdv
ThermalFoundation:tool.shearsInvar,5497,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodInvar,5498,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleInvar,5499,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowInvar,5500,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:armor.helmetBronze,5501,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.plateBronze,5502,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.legsBronze,5503,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.bootsBronze,5504,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:tool.swordBronze,5505,false,ThermalFoundation,cofh.core.item.tool.ItemSwordAdv
ThermalFoundation:tool.shovelBronze,5506,false,ThermalFoundation,cofh.core.item.tool.ItemShovelAdv
ThermalFoundation:tool.pickaxeBronze,5507,false,ThermalFoundation,cofh.core.item.tool.ItemPickaxeAdv
ThermalFoundation:tool.axeBronze,5508,false,ThermalFoundation,cofh.core.item.tool.ItemAxeAdv
ThermalFoundation:tool.hoeBronze,5509,false,ThermalFoundation,cofh.core.item.tool.ItemHoeAdv
ThermalFoundation:tool.shearsBronze,5510,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodBronze,5511,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleBronze,5512,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowBronze,5513,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:armor.helmetPlatinum,5514,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.platePlatinum,5515,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.legsPlatinum,5516,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.bootsPlatinum,5517,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:tool.swordPlatinum,5518,false,ThermalFoundation,cofh.core.item.tool.ItemSwordAdv
ThermalFoundation:tool.shovelPlatinum,5519,false,ThermalFoundation,cofh.core.item.tool.ItemShovelAdv
ThermalFoundation:tool.pickaxePlatinum,5520,false,ThermalFoundation,cofh.core.item.tool.ItemPickaxeAdv
ThermalFoundation:tool.axePlatinum,5521,false,ThermalFoundation,cofh.core.item.tool.ItemAxeAdv
ThermalFoundation:tool.hoePlatinum,5522,false,ThermalFoundation,cofh.core.item.tool.ItemHoeAdv
ThermalFoundation:tool.shearsPlatinum,5523,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodPlatinum,5524,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sicklePlatinum,5525,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowPlatinum,5526,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalExpansion:wrench,5527,false,ThermalExpansion,cofh.thermalexpansion.item.tool.ItemWrench
ThermalExpansion:tool.battleWrenchInvar,5528,false,ThermalExpansion,cofh.thermalexpansion.item.tool.ItemWrenchBattle
ThermalExpansion:meter,5529,false,ThermalExpansion,cofh.thermalexpansion.item.tool.ItemMultimeter
ThermalExpansion:igniter,5530,false,ThermalExpansion,cofh.thermalexpansion.item.tool.ItemIgniter
ThermalExpansion:chiller,5531,false,ThermalExpansion,cofh.thermalexpansion.item.tool.ItemChiller
ThermalExpansion:pump,5532,false,ThermalExpansion,cofh.thermalexpansion.item.tool.ItemPump
ThermalExpansion:transfuser,5533,false,ThermalExpansion,cofh.thermalexpansion.item.tool.ItemTransfuser
ThermalExpansion:capacitor,5534,false,ThermalExpansion,cofh.thermalexpansion.item.ItemCapacitor
ThermalExpansion:satchel,5535,false,ThermalExpansion,cofh.thermalexpansion.item.ItemSatchel
ThermalExpansion:diagram,5536,false,ThermalExpansion,cofh.thermalexpansion.item.ItemDiagram
ThermalExpansion:material,5537,false,ThermalExpansion,cofh.core.item.ItemBase
ThermalExpansion:augment,5538,false,ThermalExpansion,cofh.thermalexpansion.item.ItemAugment
ThermalExpansion:florb,5539,false,ThermalExpansion,cofh.thermalexpansion.item.ItemFlorb
OpenComputers:item,5540,false,OpenComputers,null
OpenComputers:eeprom,5541,false,OpenComputers,li.cil.oc.common.item.EEPROM
OpenComputers:wrench,5542,false,OpenComputers,li.cil.oc.common.item.Wrench
OpenComputers:hoverBoots,5543,false,OpenComputers,li.cil.oc.common.item.HoverBoots
Mekanism:PartTransmitter,5544,false,Mekanism,mekanism.common.multipart.ItemPartTransmitter
Mekanism:ElectricBow,5545,false,Mekanism,mekanism.common.item.ItemElectricBow
Mekanism:Dust,5546,false,Mekanism,mekanism.common.item.ItemDust
Mekanism:Ingot,5547,false,Mekanism,mekanism.common.item.ItemIngot
Mekanism:EnergyTablet,5548,false,Mekanism,mekanism.common.item.ItemEnergized
Mekanism:SpeedUpgrade,5549,false,Mekanism,mekanism.common.item.ItemUpgrade
Mekanism:EnergyUpgrade,5550,false,Mekanism,mekanism.common.item.ItemUpgrade
Mekanism:FilterUpgrade,5551,false,Mekanism,mekanism.common.item.ItemUpgrade
Mekanism:MufflingUpgrade,5552,false,Mekanism,mekanism.common.item.ItemUpgrade
Mekanism:GasUpgrade,5553,false,Mekanism,mekanism.common.item.ItemUpgrade
Mekanism:Robit,5554,false,Mekanism,mekanism.common.item.ItemRobit
Mekanism:AtomicDisassembler,5555,false,Mekanism,mekanism.common.item.ItemAtomicDisassembler
Mekanism:EnrichedAlloy,5556,false,Mekanism,mekanism.common.item.ItemAlloy
Mekanism:ReinforcedAlloy,5557,false,Mekanism,mekanism.common.item.ItemAlloy
Mekanism:AtomicAlloy,5558,false,Mekanism,mekanism.common.item.ItemAlloy
Mekanism:ItemProxy,5559,false,Mekanism,mekanism.common.item.ItemProxy
Mekanism:ControlCircuit,5560,false,Mekanism,mekanism.common.item.ItemControlCircuit
Mekanism:EnrichedIron,5561,false,Mekanism,mekanism.common.item.ItemMekanism
Mekanism:CompressedCarbon,5562,false,Mekanism,mekanism.common.item.ItemMekanism
Mekanism:CompressedRedstone,5563,false,Mekanism,mekanism.common.item.ItemMekanism
